,sku,cat1,cat2,cat3
9721,L3-200509,cosmética y belleza,facial,maquillajes
9722,L3-200580,cosmética y belleza,facial,maquillajes
9723,L3-200581,cosmética y belleza,facial,maquillajes
9724,L3-200582,cosmética y belleza,facial,maquillajes
9725,L57013,cosmética y belleza,labial,hidratantes labiales
9726,LanBiber160,infantil,biberones,biberones
9727,LETI1-157396,higiene y cuidado personal,corporal,geles
9728,LI00031A10001,cosmética y belleza,ojos,contorno de ojos
9729,LI00032A10001,cosmética y belleza,ojos,contorno de ojos
9730,LI00033A10001,cosmética y belleza,ojos,contorno de ojos
9731,LI00034A10001,cosmética y belleza,ojos,bolsas en ojos
9732,LIGHTC040,cosmética y belleza,facial,hidratantes
9733,LL10001A99933,cosmética y belleza,facial,rojeces
9734,LL10014A23010,cosmética y belleza,facial,serum
9735,LL10015A21510,cosmética y belleza,ojos,contorno de ojos
9736,LL10017A25010,cosmética y belleza,facial,piel seca
9737,LL10018A25010,cosmética y belleza,facial,antiarrugas
9738,LL10027A340,cosmética y belleza,corporal,hidratación
9739,LL10035A250,cosmética y belleza,facial,antiarrugas
9740,LL10036A250,cosmética y belleza,facial,antiarrugas
9741,LL10037A250,cosmética y belleza,facial,antiarrugas
9742,LL10038A215,cosmética y belleza,ojos,contorno de ojos
9743,LL10039A275,higiene y cuidado personal,facial,exfoliantes
9744,LL10040A215,cosmética y belleza,ojos,contorno de ojos
9745,LL10047A25010,cosmética y belleza,facial,antiarrugas
9746,LL10050A25090,higiene y cuidado personal,facial,exfoliantes
9747,LL10069A211510,cosmética y belleza,facial,acné
9748,LL10086A230,cosmética y belleza,facial,antiarrugas
9749,LL10102A340,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9750,LL18000P082ES,cosmética y belleza,corporal,estrias
9751,LV01582U,infantil,accesorios de alimentación,útiles de aprendizaje
9752,LV01587U,infantil,accesorios de alimentación,útiles de aprendizaje
9753,LV05602U,infantil,lactancia,pezoneras
9754,LV12202U,infantil,biberones,calienta biberones
9755,LV18750U,infantil,biberones,tetinas
9756,LV18752U,infantil,biberones,tetinas
9757,LV19606U,infantil,lactancia,discos de lactancia
9758,LV21562U,infantil,biberones,biberones
9759,LV21572U,infantil,biberones,biberones
9760,LV74100X,infantil,biberones,biberones
9761,M01-EP,salud,vitaminas y minerales,suplementos
9762,M04,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9763,M04-EP,salud,vitaminas y minerales,
9764,M05,cosmética y belleza,facial,hidratantes
9765,M06,salud,vitaminas y minerales,suplementos
9766,M07,salud,vitaminas y minerales,suplementos
9767,M20-EP,salud,aparato urinario,cistitis
9768,M57075,cosmética y belleza,labial,hidratantes labiales
9769,M912755,cosmética y belleza,uñas,pintauñas
9770,MAD1125,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9771,MAD1126,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9772,MAD1127,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9773,MAD1135,cosmética y belleza,ojos,contorno de ojos
9774,MAD1185,higiene y cuidado personal,corporal,desodorantes
9775,MAD1197,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9776,MAD1200,cosmética y belleza,facial,antiarrugas
9777,MAD1291,cosmética y belleza,facial,hidratantes
9778,MAD2084,higiene y cuidado personal,corporal,desodorantes
9779,MAD2427,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9780,MAD32138,cosmética y belleza,corporal,reductores y reafirmantes
9781,MAD32140,cosmética y belleza,manos,crema de manos
9782,MAD775,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9783,MAD776,cosmética y belleza,facial,acné
9784,MAD778,cosmética y belleza,facial,hidratantes
9785,MASC14,cosmética y belleza,ojos,pestañas
9786,MASC24H,cosmética y belleza,ojos,pestañas
9787,MBAS001,cosmética y belleza,facial,serum
9788,MBAS002,cosmética y belleza,facial,serum
9789,MBAS004,cosmética y belleza,facial,antimanchas
9790,MBAS005,cosmética y belleza,facial,antiarrugas
9791,MBAS006,cosmética y belleza,facial,antiarrugas
9792,MBAS007,cosmética y belleza,facial,serum
9793,MBCH001,cosmética y belleza,facial,antiarrugas
9794,MBCH003,cosmética y belleza,facial,antiarrugas
9795,MBCH004,cosmética y belleza,facial,antiarrugas
9796,MBCH006,higiene y cuidado personal,facial,mascarillas
9797,MBCH007,cosmética y belleza,facial,acné
9798,MBCH008,higiene y cuidado personal,facial,mascarillas
9799,MBCH009,higiene y cuidado personal,facial,mascarillas
9800,MBCP001,cosmética y belleza,facial,antiarrugas
9801,MBCP002,higiene y cuidado personal,facial,mascarillas
9802,MBCP004,higiene y cuidado personal,facial,mascarillas
9803,MBCP019,higiene y cuidado personal,facial,mascarillas
9804,MBGA001,cosmética y belleza,facial,serum
9805,MBGA002,cosmética y belleza,facial,serum
9806,MBLC002,cosmética y belleza,labial,antiarrugas
9807,MBLC003,cosmética y belleza,labial,antiarrugas
9808,MBLC004,cosmética y belleza,labial,antiarrugas
9809,MBLC005,cosmética y belleza,labial,antiarrugas
9810,MBMI001,cosmética y belleza,facial,acné
9811,MBMI002,higiene y cuidado personal,facial,mascarillas
9812,MBMI006,higiene y cuidado personal,facial,mascarillas
9813,MBMI008,higiene y cuidado personal,facial,mascarillas
9814,MBMI013,higiene y cuidado personal,facial,mascarillas
9815,MBMI014,cosmética y belleza,facial,acné
9816,MBMI017,cosmética y belleza,hombres,antiarrugas hombre
9817,MBPC001,cosmética y belleza,ojos,contorno de ojos
9818,MBPC002,cosmética y belleza,ojos,contorno de ojos
9819,MBPC003,cosmética y belleza,ojos,contorno de ojos
9820,MBPC004,cosmética y belleza,ojos,bolsas en ojos
9821,MBPC005,cosmética y belleza,ojos,contorno de ojos
9822,MBPC006,cosmética y belleza,ojos,contorno de ojos
9823,MBPC007,cosmética y belleza,ojos,contorno de ojos
9824,MC03,cosmética y belleza,corporal,hidratación
9825,MC07,cosmética y belleza,corporal,reductores y reafirmantes
9826,MCA01,higiene y cuidado personal,cabello,peinado y tratamiento
9827,ME8202,higiene y cuidado personal,nariz y oído,limpieza
9828,MEMO7656,salud,vitaminas y minerales,multivitamínicos
9829,MF00229,higiene y cuidado personal,íntima,limpieza
9831,MF010012,higiene y cuidado personal,pies,hidratantes pies
9832,MF010012Duplo,higiene y cuidado personal,pies,hidratantes pies
9833,mf010013,cosmética y belleza,manos,crema de manos
9834,MF010484,higiene y cuidado personal,dental,colutorios
9835,MF10023,veterinaria,,
9836,MF1011,cosmética y belleza,sol,protectores solares
9837,MF1011x2,cosmética y belleza,sol,protectores solares
9838,MF1016,cosmética y belleza,sol,auto bronceadores
9839,MF1018,cosmética y belleza,sol,auto bronceadores
9840,MF1023,cosmética y belleza,sol,protectores solares
9842,MF154624,higiene y cuidado personal,dental,cepillos eléctricos
9844,MF202023,salud,belleza,piel
9845,MF250,salud,aromaterapia,aceites esenciales
9846,MF4100398,cosmética y belleza,labial,con protección solar
9847,MF41011133,higiene y cuidado personal,pies,hidratantes pies
9848,MF412501,nutrición,pérdida de peso,productos sustitutivos y entrehoras
9849,MF420641,cosmética y belleza,ojos,cejas
9850,MF420658,cosmética y belleza,ojos,cejas
9851,MF44040,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9852,MF603079,nutrición,alimentos,tés e infusiones
9853,MF689041,salud,botiquín,quemaduras y cicatrices
9854,MF689069,cosmética y belleza,facial,hidratantes
9855,MF689115,higiene y cuidado personal,corporal,geles
9856,MF738152,higiene y cuidado personal,íntima,compresas
9857,MF73900,infantil,biberones,calienta biberones
9858,MF844075,cosmética y belleza,facial,antiarrugas
9860,MH01,cosmética y belleza,hombres,hidratantes
9861,MIA0007,cosmética y belleza,uñas,quitaesmalte
9862,MIA001,cosmética y belleza,uñas,limas y tratamiento uñas
9863,MIA002,cosmética y belleza,uñas,limas y tratamiento uñas
9864,MIA004,cosmética y belleza,uñas,pintauñas
9865,MIA005,cosmética y belleza,uñas,pintauñas
9866,MIA006,cosmética y belleza,uñas,pintauñas
9867,MIA007,cosmética y belleza,uñas,pintauñas
9868,MIA008,cosmética y belleza,uñas,pintauñas
9869,MIA010,cosmética y belleza,uñas,pintauñas
9870,MIA011,cosmética y belleza,uñas,pintauñas
9871,MIA012,cosmética y belleza,uñas,pintauñas
9872,MIA014,cosmética y belleza,uñas,pintauñas
9873,MIA015,cosmética y belleza,uñas,pintauñas
9874,MIA016,cosmética y belleza,uñas,pintauñas
9875,MIA017,cosmética y belleza,uñas,pintauñas
9876,MIA018,cosmética y belleza,uñas,pintauñas
9877,MIA019,cosmética y belleza,uñas,pintauñas
9878,MIA020,cosmética y belleza,uñas,pintauñas
9879,MIA024,cosmética y belleza,uñas,pintauñas
9880,MIA029,cosmética y belleza,uñas,pintauñas
9881,MIA0302,cosmética y belleza,uñas,pintauñas
9882,MIA0305,cosmética y belleza,uñas,pintauñas
9883,MIA0308,cosmética y belleza,uñas,pintauñas
9884,MIA033,cosmética y belleza,uñas,pintauñas
9885,MIA0334,cosmética y belleza,uñas,pintauñas
9886,MIA0336,cosmética y belleza,uñas,pintauñas
9887,MIA0480,cosmética y belleza,uñas,pintauñas
9888,MIA0481,cosmética y belleza,uñas,pintauñas
9889,MIA0482,cosmética y belleza,uñas,pintauñas
9890,MIA0483,cosmética y belleza,uñas,pintauñas
9891,MIA2EN1,cosmética y belleza,uñas,limas y tratamiento uñas
9892,MIA4618,cosmética y belleza,uñas,pintauñas
9893,MIA4622,cosmética y belleza,uñas,pintauñas
9894,MIA503,cosmética y belleza,labial,pintalabios
9895,MIA504,cosmética y belleza,labial,pintalabios
9896,MIA505,cosmética y belleza,labial,pintalabios
9897,MIA509,cosmética y belleza,labial,pintalabios
9898,MIA510,cosmética y belleza,labial,pintalabios
9899,MIA512,cosmética y belleza,labial,pintalabios
9900,MIA6264,cosmética y belleza,uñas,pintauñas
9901,MIA7009,cosmética y belleza,uñas,pintauñas
9902,MIA7576,cosmética y belleza,uñas,pintauñas
9903,MIA8128,cosmética y belleza,uñas,limas y tratamiento uñas
9904,MIA901,cosmética y belleza,facial,serum
9905,MIA903,cosmética y belleza,facial,serum
9906,MIA905,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9907,MIA906,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9908,MIA907,cosmética y belleza,labial,hidratantes labiales
9909,MIA908,cosmética y belleza,uñas,limas y tratamiento uñas
9910,MIA9817,cosmética y belleza,uñas,limas y tratamiento uñas
9911,MIA9820,cosmética y belleza,uñas,limas y tratamiento uñas
9912,MIACALCIUM,cosmética y belleza,uñas,limas y tratamiento uñas
9913,MIATRIPLE5,cosmética y belleza,uñas,limas y tratamiento uñas
9914,MICHIARA,higiene y cuidado personal,dental,cuidados especiales
9915,MICHICAN,higiene y cuidado personal,dental,cuidados especiales
9916,MICHIFRU,higiene y cuidado personal,dental,cuidados especiales
9917,MICHIHIE,higiene y cuidado personal,dental,cuidados especiales
9918,MICHIMEN,higiene y cuidado personal,dental,cuidados especiales
9919,MICHITEV,higiene y cuidado personal,dental,cuidados especiales
9920,MIKIDFRE,nutrición,nutrición específica,niños
9921,MIKIDMAN,nutrición,nutrición específica,niños
9922,MKAC01,cosmética y belleza,accesorios de belleza,brochas y pinceles
9923,MKBC120R22,cosmética y belleza,accesorios de belleza,brochas y pinceles
9924,MKBC143,cosmética y belleza,accesorios de belleza,brochas y pinceles
9925,MKBC150R20,cosmética y belleza,accesorios de belleza,brochas y pinceles
9926,MKBC320R8,cosmética y belleza,accesorios de belleza,brochas y pinceles
9927,MKBC660R4,cosmética y belleza,accesorios de belleza,brochas y pinceles
9928,MKBOP155,cosmética y belleza,accesorios de belleza,brochas y pinceles
9929,MKBP120R22,cosmética y belleza,accesorios de belleza,brochas y pinceles
9930,MKBP150R20,cosmética y belleza,accesorios de belleza,brochas y pinceles
9931,MKBP320R8,cosmética y belleza,accesorios de belleza,brochas y pinceles
9932,MKBP660R4,cosmética y belleza,accesorios de belleza,brochas y pinceles
9933,MKBP910,cosmética y belleza,accesorios de belleza,brochas y pinceles
9934,MKBP920,cosmética y belleza,accesorios de belleza,brochas y pinceles
9935,MKETEYE01,cosmética y belleza,ojos,lapiz y sombra de ojos
9936,MKETEYE03,cosmética y belleza,ojos,lapiz y sombra de ojos
9937,MKETEYE06,cosmética y belleza,ojos,lapiz y sombra de ojos
9938,MKETEYE07,cosmética y belleza,ojos,cejas
9939,MKETLIP02,cosmética y belleza,labial,pintalabios
9940,MKETLIP04,cosmética y belleza,labial,pintalabios
9941,MKETMASC3D,cosmética y belleza,ojos,pestañas
9942,MKETMASCL,cosmética y belleza,ojos,pestañas
9943,MKETSH03,cosmética y belleza,ojos,lapiz y sombra de ojos
9944,MKLG1002,cosmética y belleza,accesorios de belleza,brochas y pinceles
9945,MKLG1004,cosmética y belleza,accesorios de belleza,brochas y pinceles
9946,MKLG1006,cosmética y belleza,accesorios de belleza,brochas y pinceles
9947,MKLG1007,cosmética y belleza,accesorios de belleza,brochas y pinceles
9948,MKLG1008,cosmética y belleza,accesorios de belleza,brochas y pinceles
9949,MKLG1009,cosmética y belleza,accesorios de belleza,brochas y pinceles
9950,MKLGS02,cosmética y belleza,accesorios de belleza,brochas y pinceles
9951,MKMASC,cosmética y belleza,ojos,pestañas
9952,MKMASCS41,cosmética y belleza,ojos,pestañas
9954,MLH03,higiene y cuidado personal,corporal,exfoliantes
9955,MLH04,higiene y cuidado personal,facial,desmaquillantes y limpiadores
9956,MM881,cosmética y belleza,facial,antiarrugas
9957,MM883,cosmética y belleza,ojos,contorno de ojos
9958,MM885,cosmética y belleza,facial,serum
9959,MM886,cosmética y belleza,facial,antiarrugas
9960,MM888,cosmética y belleza,facial,antiarrugas
9961,MM891,cosmética y belleza,facial,antiarrugas
9962,MM893,cosmética y belleza,facial,antiarrugas
9963,MN11027U,infantil,juguetes,para el baño
9964,MN11051U,infantil,juguetes,educativos e interactivos
9965,MN11087X.Azul,infantil,accesorios de alimentación,útiles de aprendizaje
9966,MN11087X.morado,infantil,accesorios de alimentación,útiles de aprendizaje
9967,MN11087X.Verde,infantil,accesorios de alimentación,útiles de aprendizaje
9968,MN11404X.Rosa,infantil,accesorios de alimentación,cubiertos
9969,MN11404X.Verde,infantil,accesorios de alimentación,cubiertos
9970,MN11490X.Amarillo,infantil,accesorios de alimentación,útiles de aprendizaje
9971,MN11492X.Azul,infantil,accesorios de alimentación,útiles de aprendizaje
9972,MN11522U,infantil,accesorios de alimentación,cubiertos
9973,MN11580U.,infantil,juguetes,para el baño
9974,MN11966U,infantil,juguetes,para el baño
9975,MN11972U,infantil,juguetes,para el baño
9976,MN12100U,infantil,accesorios de alimentación,vajillas infantiles
9977,MN12102U,infantil,accesorios de alimentación,vajillas infantiles
9978,MN12106U,infantil,accesorios de alimentación,cubiertos
9979,MN12194U,infantil,seguridad infantil,accesorios de seguridad
9980,MN12320U,infantil,seguridad infantil,accesorios de seguridad
9981,MN12335U,infantil,juguetes,para el baño
9982,MN12398X.azul,infantil,accesorios de alimentación,cubiertos
9983,MN12398X.rosa,infantil,accesorios de alimentación,cubiertos
9984,MN12398X.verde,infantil,accesorios de alimentación,cubiertos
9985,MR1169.blanca,cosmética y belleza,accesorios de belleza,pinzas de depilar
9986,MR1169.naranja,cosmética y belleza,accesorios de belleza,pinzas de depilar
9987,MR1169.negra,cosmética y belleza,accesorios de belleza,pinzas de depilar
9988,MR1169.rosa,cosmética y belleza,accesorios de belleza,pinzas de depilar
9989,MR1169.verde,cosmética y belleza,accesorios de belleza,pinzas de depilar
9990,MXCP2395,salud,botiquín,termómetros
9991,MXCP2396,salud,ortopedia,tensiómetros
9992,MXHD2410,higiene y cuidado personal,dental,irrigadores bucales
9993,MXHU2094,salud,ortopedia,humidificadores
9994,MXPB2443,salud,ortopedia,básculas
9995,MXTDI2307,salud,botiquín,termómetros
9996,N15RDM3,cosmética y belleza,manos,crema de manos
9997,N34171,salud,trastornos digestivos ,flora intestinal y digestión
9999,NAILS001,cosmética y belleza,uñas,cortauñas y tijeras
10000,NB204.1,cosmética y belleza,corporal,hidratación
10001,nb213,infantil,higiene infantil,gel-champú
10002,nb214,infantil,higiene infantil,hidratantes
10003,nb215,infantil,higiene infantil,hidratantes
10004,nb216,infantil,higiene infantil,hidratantes
10005,nb228,cosmética y belleza,manos,crema de manos
10006,nb229,infantil,higiene infantil,crema pañal
10007,nb231,higiene y cuidado personal,cabello,champu
10008,nb280,higiene y cuidado personal,facial,desmaquillantes y limpiadores
